year_decimal	gt	gt_err	year	month	eqe	eqe_err	eqe_min	eqe_max
1983.2083333333335	-0.126179893259	0.0346961360785	1983	3	4.945558418252423e+19	1.7422998556396863e+19	3.5011872336272757e+19	6.985786944906648e+19
1983.2916666666667	-0.209480704491	0.0349575620786	1983	4	3.831783137536561e+19	1.3499214128647537e+19	2.7126947188932424e+19	5.41253754462275e+19
1983.375	-0.0593085177885	0.0355023002014	1983	5	1.9952623149688828e+19	7.029226933208556e+18	1.4125375446227612e+19	2.8183829312644723e+19
1983.4583333333335	-0.139463665595	0.0354733487068	1983	6	1.4125375446227612e+19	4.976311574844414e+18	1e+19	1.9952623149688828e+19
1983.5416666666667	-0.273334578418	0.0355629831339	1983	7	3.548133892335761	0.0	0.0	0.0
1983.625	-0.0991313258179	0.0355796579086	1983	8	1e+19	3.5229588011930476e+18	7.079457843841402e+18	1.4125375446227497e+19
1983.7083333333335	-0.0339583668505	0.0355359217128	1983	9	3.548133892335761	0.0	0.0	0.0
1983.7916666666667	-0.264112338649	0.0354992522773	1983	10	7.079457843841402e+18	2.494063831863622e+18	5.011872336272756e+18	1e+19
1983.875	-0.0928328317013	0.0355272987779	1983	11	2.6852906630662065e+20	9.46016837521074e+19	1.9010402047638127e+20	3.7930738798059605e+20
1983.9583333333335	-0.174816420224	0.0356852982291	1983	12	3.1349354796753433e+20	1.1044248539294599e+20	2.219364357152432e+20	4.428214065011352e+20
1984.0416666666667	-0.179509149585	0.03574644525	1984	1	1.1924354052777838e+20	4.20090080587759e+19	8.441796183167962e+19	1.684359779492314e+20
1984.125	-0.320443505993	0.0347071347859	1984	2	1e+19	3.5229588011930476e+18	7.079457843841402e+18	1.4125375446227497e+19
1984.2083333333335	-0.226535959297	0.0350803028168	1984	3	3.1050188173165874e+20	1.0938853370335563e+20	2.1981849821527068e+20	4.38595565621982e+20
1984.2916666666667	-0.32284030181	0.0353958424415	1984	4	3.548133892335761	0.0	0.0	0.0
1984.375	-0.0163855840888	0.0345883958152	1984	5	3.548133892335761	0.0	0.0	0.0
1984.4583333333335	-0.384684281109	0.0345985058566	1984	6	3.548133892335761	0.0	0.0	0.0
1984.5416666666667	-0.38057179618	0.0347037467188	1984	7	3.548133892335761	0.0	0.0	0.0
1984.625	-0.193842677138	0.034864160004	1984	8	3.548133892335761	0.0	0.0	0.0
1984.7083333333335	-0.18537191059	0.0348641959452	1984	9	1e+19	3.5229588011930476e+18	7.079457843841402e+18	1.4125375446227497e+19
1984.7916666666667	-0.318351166618	0.0349660619964	1984	10	7.079457843841402e+18	2.494063831863622e+18	5.011872336272756e+18	1e+19
1984.875	-0.401064378397	0.0338323160782	1984	11	7.079457843841402e+18	2.494063831863622e+18	5.011872336272756e+18	1e+19
1984.9583333333335	-0.514023464873	0.0309265654233	1984	12	3.548133892335761	0.0	0.0	0.0
1985.0416666666667	-0.207518297973	0.02924086149	1985	1	2.8183829312644723e+19	9.929046952830431e+18	1.9952623149688988e+19	3.981071705534985e+19
1985.125	-0.483309029184	0.0295444250188	1985	2	3.548133892335761	0.0	0.0	0.0
1985.2083333333335	-0.341074730421	0.0283724538303	1985	3	2.762817804369727e+20	9.73329329999719e+19	1.955925217624993e+20	3.9025838776244306e+20
1985.2916666666667	-0.360944025011	0.0276984036993	1985	4	1.6613371542696965e+20	5.852822349383461e+19	1.176136634805971e+20	2.3467011046826633e+20
1985.375	-0.296744036698	0.0265972160119	1985	5	9.651228131626993e+19	3.4000879088637477e+19	6.832546269914906e+19	1.3632722087642402e+20
1985.4583333333335	-0.287858410459	0.0266753628083	1985	6	3.1204833290069012e+19	1.0993334207901084e+19	2.2091330180114158e+19	4.4077998595916325e+19
1985.5416666666667	-0.390589702582	0.0265706126811	1985	7	2.5966697801687918e+20	9.14796065583779e+19	1.838301424308188e+20	3.6678935554757467e+20
1985.625	-0.270143756742	0.0264677771656	1985	8	2.412537544622761e+19	8.499270376037462e+18	1.70794578438414e+19	3.4077998595916325e+19
1985.7083333333335	-0.286640117232	0.0264244460412	1985	9	3.855690517692405e+20	1.3583438843981054e+20	2.72961984789024e+20	5.446307616686451e+20
1985.7916666666667	-0.293537753726	0.0264444606889	1985	10	3.1204833290069012e+19	1.0993334207901084e+19	2.2091330180114158e+19	4.4077998595916325e+19
1985.875	-0.363435831605	0.0266732013263	1985	11	1.3130813673087087e+20	4.6259315596428165e+19	9.295904185395631e+19	1.8547767304681266e+20
1985.9583333333335	-0.273272256393	0.0273584774003	1985	12	9.441796183167962e+19	3.32630589625625e+19	6.684279804888024e+19	1.3336891597400524e+20
1986.0416666666667	-0.236163943765	0.0272991781529	1986	1	5.6234132519034905e+19	1.981105320853902e+19	3.981071705534985e+19	7.94328234724279e+19
1986.125	-0.121829815114	0.0272661525127	1986	2	7.079457843841402e+18	2.494063831863622e+18	5.011872336272756e+18	1e+19
1986.2083333333335	-0.252698204014	0.0259593660751	1986	3	1.70794578438414e+19	6.01702263305667e+18	1.2091330180114158e+19	2.4125375446227497e+19
1986.2916666666667	-0.212245148669	0.0258406111527	1986	4	6.684279804888008e+19	2.3548442368267272e+19	4.732107709514509e+19	9.441796183167962e+19
1986.375	-0.184409746177	0.0256640258209	1986	5	4.9905246299377656e+19	1.758141266761016e+19	3.5330208736296624e+19	7.049303407151694e+19
1986.4583333333335	-0.267799056439	0.0255352933695	1986	6	1.1034567135640653e+20	3.887432540786092e+19	7.811875286180577e+19	1.558674036775276e+20
1986.5416666666667	-0.278588501186	0.0257889391944	1986	7	7.079457843841402e+18	2.494063831863622e+18	5.011872336272756e+18	1e+19
1986.625	-0.293345888276	0.0258079387183	1986	8	2.247234517651473e+20	7.916914622305069e+19	1.590920203293887e+20	3.174303127754901e+20
1986.7083333333335	-0.328523338284	0.0257466982452	1986	9	3.5363748977751814e+19	1.2458503070435279e+19	2.503561700881827e+19	4.995262314968883e+19
1986.7916666666667	-0.281115849647	0.0257714252837	1986	10	3.23257560478952e+20	1.1388230677415215e+20	2.2884882721137492e+20	4.5661344075967916e+20
1986.875	-0.268982599915	0.0260267992856	1986	11	1.1220184543019652e+20	3.952824788684193e+19	7.943282347242853e+19	1.584893192461124e+20
1986.9583333333335	-0.295361630121	0.0256479363877	1986	12	2.1238373531524207e+19	7.482191495590867e+18	1.5035617008818266e+19	3e+19
1987.0416666666667	-0.223138846208	0.0256560188136	1987	1	8.684279804888008e+19	3.0594359970653364e+19	6.147999278282789e+19	1.2266871272413463e+20
1987.125	-0.122909221982	0.0249704267899	1987	2	2.1440245987959053e+20	7.553310330302526e+19	1.5178531763334585e+20	3.0285152423939644e+20
1987.2083333333335	-0.297445961092	0.0245963134462	1987	3	3.7603848307218776e+20	1.324768083526447e+20	2.662148588571622e+20	5.311684755624516e+20
1987.2916666666667	-0.265230179422	0.0247475400906	1987	4	4.2309204758872334e+19	1.4905358527674845e+19	2.9952623149688988e+19	5.976334020503868e+19
1987.375	-0.191556883322	0.0245590723591	1987	5	8.10627027391355e+19	2.8558056206333702e+19	5.73879986749556e+19	1.14504111087623e+20
1987.4583333333335	-0.132552679587	0.0251563707838	1987	6	7.3313590362876305e+19	2.582807584159569e+19	5.1902047235464e+19	1.035581989186554e+20
1987.5416666666667	-0.0104035723256	0.0248198508642	1987	7	1.4125375446227612e+19	4.976311574844414e+18	1e+19	1.9952623149688828e+19
1987.625	-0.203110670866	0.0247981753541	1987	8	9.651228131626993e+19	3.4000879088637477e+19	6.832546269914907e+19	1.3632722087642402e+20
1987.7083333333335	-0.0544907176994	0.0248009278347	1987	9	5.115745643975785e+19	1.802256114110964e+19	3.621670562634177e+19	7.226182790856106e+19
1987.7916666666667	-0.150027445906	0.0248050745511	1987	10	1.855154357930728e+20	6.5356323728437625e+19	1.3133487070789254e+20	2.620475181647678e+20
1987.875	-0.21040139971	0.0247827207127	1987	11	7.245155433988504e+20	2.552438410218182e+20	5.129177246700002e+20	1.0234054067136366e+21
1987.9583333333335	0.0153938064959	0.0250184311648	1987	12	1.4125375446227612e+19	4.976311574844414e+18	1e+19	1.9952623149688828e+19
1988.0416666666667	0.0582526203821	0.0249180182524	1988	1	5.689017489919125e+19	2.004217423625176e+19	4.027515949275888e+19	8.03595079652624e+19
1988.125	-0.0818610864997	0.0250468220544	1988	2	2.009833281189041e+20	7.080559846895672e+19	1.4228529987327202e+20	2.8389649681118544e+20
1988.2083333333335	-0.0178718272155	0.0242216076232	1988	3	1.3340667872026554e+20	4.699862329354997e+19	9.444469580870128e+19	1.884419423958012e+20
1988.2916666666667	-0.0164455961783	0.0237514167285	1988	4	2.8183829312644723e+19	9.929046952830431e+18	1.9952623149688988e+19	3.981071705534985e+19
1988.375	-0.0317164926134	0.0228692790928	1988	5	3.818382931264473e+19	1.345200575402348e+19	2.703208099353039e+19	5.393609250157735e+19
1988.4583333333335	-0.0199299712829	0.0228563993113	1988	6	3.412537544622761e+19	1.2022229177230508e+19	2.41589156876828e+19	4.820337404214382e+19
1988.5416666666667	-0.135442600506	0.0227223097055	1988	7	9.806146794780508e+19	3.454665115646306e+19	6.942220284416893e+19	1.3851550515709506e+20
1988.625	-0.0346379710483	0.0228539690842	1988	8	1.49290692921495e+20	5.259449605639952e+19	1.0568971670155914e+20	2.108787088143582e+20
1988.7083333333335	-0.0370250658318	0.0228406637595	1988	9	1.4125375446227612e+19	4.976311574844414e+18	1e+19	1.9952623149688828e+19
1988.7916666666667	-0.062398180249	0.0228646655241	1988	10	1e+19	3.5229588011930476e+18	7.079457843841402e+18	1.4125375446227497e+19
1988.875	-0.256468280461	0.0228061574313	1988	11	4.566835921509653e+20	1.6088774803287117e+20	3.2330722386067934e+20	6.450827199264217e+20
1988.9583333333335	-0.12362585914	0.0222000240145	1988	12	3.548133892335761	0.0	0.0	0.0
1989.0416666666667	-0.418960459294	0.0226637989832	1989	1	1.70794578438414e+19	6.01702263305667e+18	1.2091330180114158e+19	2.4125375446227497e+19
1989.125	-0.143107723503	0.0227370422155	1989	2	8.326621351256513e+19	2.93343439736112e+19	5.894796483785022e+19	1.1761665278507262e+20
1989.2083333333335	-0.20847554172	0.0215635424232	1989	3	2.8183829312644723e+19	9.929046952830431e+18	1.9952623149688988e+19	3.981071705534985e+19
1989.2916666666667	-0.185389753887	0.0204121441745	1989	4	1.4125375446227612e+19	4.976311574844414e+18	1e+19	1.9952623149688828e+19
1989.375	-0.311756669232	0.0207654476063	1989	5	1.8380427502439613e+21	6.475348883941041e+20	1.301234616553044e+21	2.596304393341252e+21
1989.4583333333335	-0.287947073331	0.0207510037953	1989	6	7.079457843841402e+18	2.494063831863622e+18	5.011872336272756e+18	1e+19
1989.5416666666667	-0.126032872	0.020555568438	1989	7	2.703208099353023e+19	9.523290765072177e+18	1.913724778250037e+19	3.818382931264473e+19
1989.625	-0.122748726073	0.0201665481913	1989	8	1.70794578438414e+19	6.01702263305667e+18	1.2091330180114158e+19	2.4125375446227497e+19
1989.7083333333335	-0.0719778868557	0.020229436323	1989	9	4.689017489919125e+19	1.6519215435058713e+19	3.319570164891748e+19	6.6234132519034905e+19
1989.7916666666667	-0.0915301130012	0.0200028697829	1989	10	5.6367658625289445e+19	1.9858093905660862e+19	3.9905246299377975e+19	7.96214341106997e+19
1989.875	-0.290346719598	0.0203497239057	1989	11	1.1220184543019652e+20	3.952824788684193e+19	7.943282347242853e+19	1.584893192461124e+20
1989.9583333333335	-0.0293717123788	0.0203573998707	1989	12	8.743896580910391e+19	3.0804387416440103e+19	6.1902047235464e+19	1.2351082206834423e+20
1990.0416666666667	-0.0247520207385	0.0211904431767	1990	1	3.548133892335761	0.0	0.0	0.0
1990.125	-0.109061384394	0.0223045722029	1990	2	4.2309204758872334e+19	1.4905358527674845e+19	2.9952623149688988e+19	5.976334020503868e+19
1990.2083333333335	0.204609564914	0.0222870176338	1990	3	2.147234517651473e+20	7.564618742185764e+19	1.520125624855473e+20	3.033049373292626e+20
1990.2916666666667	0.138636927758	0.0221193087538	1990	4	2.450016005623823e+20	8.631305450076304e+19	1.734478502855051e+20	3.460739592870312e+20
1990.375	0.0718105363854	0.0229162122577	1990	5	2.1422939592260888e+20	7.547213358398299e+19	1.516627977345709e+20	3.0260706490253686e+20
1990.4583333333335	-0.0541280810805	0.0230438822482	1990	6	1.901963917981911e+20	6.70054052440605e+19	1.3464873377860366e+20	2.6865954426672464e+20
1990.5416666666667	0.0597347842033	0.0231696728901	1990	7	1.1067119700395273e+20	3.8989006752364724e+19	7.834920737169457e+19	1.5632722087642402e+20
1990.625	-0.110648974567	0.0233822370533	1990	8	5.3936092501577466e+19	1.9001463178039505e+19	3.818382931264473e+19	7.618675566872373e+19
1990.7083333333335	-0.145199359419	0.0234259362637	1990	9	3.1204833290069012e+19	1.0993334207901084e+19	2.2091330180114158e+19	4.4077998595916325e+19
1990.7916666666667	0.0168661510458	0.0234674187768	1990	10	6.684279804888008e+19	2.354844236826727e+19	4.7321077095145095e+19	9.441796183167962e+19
1990.875	0.00651911755737	0.0235296536594	1990	11	5.6234132519034905e+19	1.981105320853902e+19	3.981071705534985e+19	7.94328234724279e+19
1990.9583333333335	-0.0441581499002	0.0229914032283	1990	12	2.720754878989787e+20	9.585107346826016e+19	1.9261469469234e+20	3.843168416288603e+20
1991.0416666666667	-0.0810581038331	0.0229966970993	1991	1	4.9388662602713735e+19	1.7399422359538467e+19	3.4964495485961744e+19	6.976334020503868e+19
1991.125	0.00584847648528	0.0227918956419	1991	2	4.689017489919125e+19	1.6519215435058713e+19	3.319570164891748e+19	6.6234132519034905e+19
1991.2083333333335	-0.134913117116	0.0227508912968	1991	3	1.70794578438414e+19	6.01702263305667e+18	1.2091330180114158e+19	2.4125375446227497e+19
1991.2916666666667	0.0949361716907	0.022853447988	1991	4	1.4038567474284125e+20	4.945729483967236e+19	9.938544662211753e+19	1.9830003630146224e+20
1991.375	0.0549683897947	0.0235434876527	1991	5	1.0207254496391102e+20	3.595973706407849e+19	7.226182790856132e+19	1.441813020367183e+20
1991.4583333333335	0.109187621432	0.0235261030354	1991	6	2.42907281077792e+20	8.557523437468808e+19	1.7196518563523628e+20	3.431156543846124e+20
1991.5416666666667	0.136638014133	0.0233578302251	1991	7	8.794716951768341e+19	3.098342548923408e+19	6.226182790856132e+19	1.2422867888702947e+20
1991.625	0.0240318369008	0.0233609357817	1991	8	4.2309204758872334e+19	1.4905358527674845e+19	2.9952623149688988e+19	5.976334020503868e+19
1991.7083333333335	0.00120225130379	0.0234733083363	1991	9	3.818382931264473e+19	1.345200575402348e+19	2.703208099353039e+19	5.393609250157735e+19
1991.7916666666667	-0.0892414587552	0.0234397699895	1991	10	8.651228131626993e+19	3.047792028744443e+19	6.124600485530766e+19	1.2220184543019652e+20
1991.875	-0.0826025009404	0.0232863718015	1991	11	8.618675566872373e+19	3.0363238942940623e+19	6.101555034541887e+19	1.2174202823130012e+20
1991.9583333333335	-0.0838229661148	0.023743801402	1991	12	2.9426516206355238e+20	1.0366840425762904e+20	2.0832378097400775e+20	4.1566058948926584e+20
1992.0416666666667	-0.000716589147648	0.0241183197844	1992	1	1.4125375446227612e+19	4.976311574844414e+18	1e+19	1.9952623149688828e+19
1992.125	-0.0418768910757	0.0242294839679	1992	2	1.70794578438414e+19	6.01702263305667e+18	1.2091330180114158e+19	2.4125375446227497e+19
1992.2083333333335	-0.0429924532411	0.0231891787285	1992	3	5.2309204758872334e+19	1.8428317328867893e+19	3.703208099353039e+19	7.388871565126618e+19
1992.2916666666667	-0.194970410772	0.0229948121057	1992	4	1.0156434125533153e+20	3.578069899128452e+19	7.1902047235464e+19	1.4346344521803306e+20
1992.375	-0.0751585780672	0.0231241545341	1992	5	2.947589763208512e+20	1.0384237298602048e+20	2.0867337469573077e+20	4.163581206677717e+20
1992.4583333333335	-0.127835414958	0.0224567571079	1992	6	7.943282347242853e+19	2.7983856455580807e+19	5.6234132519034905e+19	1.1220184543019652e+20
1992.5416666666667	-0.300782035225	0.0224466649741	1992	7	9.651228131626993e+19	3.4000879088637477e+19	6.832546269914906e+19	1.3632722087642402e+20
1992.625	-0.300556614875	0.0224966901349	1992	8	1.8856950405548596e+20	6.6432259394888884e+19	1.3349698545948931e+20	2.6636150424926706e+20
1992.7083333333335	-0.399046036146	0.0226738237067	1992	9	2.8250750892455223e+19	9.952623149688828e+18	2e+19	3.9905246299377656e+19
1992.7916666666667	-0.304862506255	0.0226706194529	1992	10	1.9393741051651788e+20	6.8323350725975925e+19	1.3729717220954479e+20	2.739438736614966e+20
1992.875	-0.378878583791	0.0229822360805	1992	11	2.41589156876828e+19	8.511086464920291e+18	1.7103202516386914e+19	3.4125375446227497e+19
1992.9583333333335	-0.245713354398	0.0227406463104	1992	12	2.147234517651473e+20	7.564618742185764e+19	1.520125624855473e+20	3.033049373292626e+20
1993.0416666666667	-0.0188090467591	0.0231825263309	1993	1	2.4799748930306228e+20	8.736849376140023e+19	1.755687770899538e+20	3.5030576461275424e+20
1993.125	-0.0950861037757	0.0235428275145	1993	2	1e+19	3.5229588011930476e+18	7.079457843841402e+18	1.4125375446227497e+19
1993.2083333333335	-0.0848974408615	0.0236848115411	1993	3	8.035950796526251e+19	2.8310323584576483e+19	5.689017489919125e+19	1.1351082206834423e+20
1993.2916666666667	-0.140981198669	0.0247660864117	1993	4	4.813645246233355e+19	1.6958273886038987e+19	3.40779985959166e+19	6.799454636799458e+19
1993.375	-0.120966129636	0.0256744430522	1993	5	1.577105097227221e+20	5.5560762826830774e+19	1.1165049051127505e+20	2.227720161649366e+20
1993.4583333333335	-0.127591606094	0.0258077555614	1993	6	1.0156434125533153e+20	3.578069899128452e+19	7.1902047235464e+19	1.4346344521803304e+20
1993.5416666666667	-0.158350516247	0.0258577951136	1993	7	1.2220184543019652e+20	4.305120668803498e+19	8.651228131626993e+19	1.7261469469233988e+20
1993.625	-0.236617507335	0.0256446214735	1993	8	3.1765246365521714e+20	1.1190765425548021e+20	2.2488072254394735e+20	4.486960310549078e+20
1993.7083333333335	-0.207686139582	0.02563277418	1993	9	1.1646490446595876e+20	4.103010602184603e+19	8.245083814537667e+19	1.6451105018906873e+20
1993.7916666666667	-0.183765195497	0.0260353787575	1993	10	6.820337404214405e+19	2.4027767685283475e+19	4.828429113391042e+19	9.633982650447738e+19
1993.875	-0.286506301809	0.0261072342565	1993	11	3.981071705534985e+19	1.402515160319509e+19	2.8183829312644723e+19	5.6234132519034905e+19
1993.9583333333335	-0.242335174451	0.0262744954847	1993	12	2.9952623149688828e+19	1.0552185734401604e+19	2.1204833290069012e+19	4.230920475887222e+19
1994.0416666666667	-0.180485244308	0.0280770758314	1994	1	8.21199218142222e+19	2.8930510130869936e+19	5.8136452462333714e+19	1.1599747272407358e+20
1994.125	-0.430023946712	0.0286293718518	1994	2	7.799454636799458e+19	2.747715735721857e+19	5.521591030617511e+19	1.1017022502061225e+20
1994.2083333333335	-0.158457769868	0.0286272937128	1994	3	2.989461180686706e+20	1.0531748577325192e+20	2.1163764404471887e+20	4.222726155912227e+20
1994.2916666666667	-0.120868687107	0.0286885889084	1994	4	5.643458020509994e+19	1.988167010251926e+19	3.995262314968899e+19	7.971596335472751e+19
1994.375	-0.0394868991599	0.0282499100858	1994	5	5.234274500032753e+19	1.8440133417750723e+19	3.70558256660759e+19	7.393609250157735e+19
1994.4583333333335	0.0537009719546	0.0282526286053	1994	6	4.0623454650159727e+21	1.4311475709464868e+21	2.8759203466700873e+21	5.738215488563061e+21
1994.5416666666667	-0.130370417227	0.0282814218959	1994	7	1.9838860109892026e+20	6.989148682978256e+19	1.404483738178474e+20	2.8023134747741248e+20
1994.625	-0.228785856104	0.0283782821289	1994	8	1.70794578438414e+19	6.01702263305667e+18	1.2091330180114158e+19	2.4125375446227497e+19
1994.7083333333335	-0.0346574599404	0.0283554562074	1994	9	8.618675566872373e+19	3.0363238942940627e+19	6.101555034541887e+19	1.2174202823130012e+20
1994.7916666666667	0.0769455534559	0.0283431497802	1994	10	2.6121985626245237e+21	9.20266791666204e+20	1.8492949603843414e+21	3.6898285437167495e+21
1994.875	0.0304737794944	0.0281732502862	1994	11	5.396963274303265e+19	1.9013279266922336e+19	3.820757398519023e+19	7.623413251903491e+19
1994.9583333333335	-0.0800191001821	0.0281823325049	1994	12	4.608425078386481e+20	1.6235291689540538e+20	3.2625151068938345e+20	6.509573444801942e+20
1995.0416666666667	0.030536176328	0.0278092300693	1995	1	7.642074359624396e+19	2.6922713124610646e+19	5.410174326846211e+19	1.0794716951768341e+20
1995.125	0.220598776933	0.0266103111207	1995	2	5.3936092501577466e+19	1.9001463178039505e+19	3.818382931264473e+19	7.618675566872373e+19
1995.2083333333335	-0.0136499873528	0.0265957242223	1995	3	1.9952623149688828e+19	7.029226933208556e+18	1.4125375446227612e+19	2.8183829312644723e+19
1995.2916666666667	0.0831038042191	0.026547629704	1995	4	2.8005366050144394e+20	9.866175080698923e+19	1.9826280835334426e+20	3.955863099673227e+20
1995.375	-0.101139400062	0.0260412638901	1995	5	2.535769037408779e+20	8.933409848132153e+19	1.7951870002053726e+20	3.581868969831803e+20
1995.4583333333335	0.060280828697	0.0266191756527	1995	6	4.407799859591644e+19	1.5528497309246018e+19	3.1204833290069012e+19	6.226182790856104e+19
1995.5416666666667	0.189305957576	0.026933397819	1995	7	1.3795156917063576e+21	4.8599769474808296e+20	9.766223184352866e+20	1.9486177079314528e+21
1995.625	0.0620388504036	0.0268136245887	1995	8	4.760536376959842e+20	1.6771173527610363e+20	3.370201659476063e+20	6.724436364998136e+20
1995.7083333333335	-0.0657382148008	0.0269632079334	1995	9	1.655687770899538e+20	5.832919804518224e+19	1.1721371776647019e+20	2.3387211385683467e+20
1995.7916666666667	0.0674820756437	0.0269143886247	1995	10	9.897942754116585e+20	3.4870044539319996e+20	7.007206846852382e+20	1.398121575471638e+21
1995.875	0.0467679498702	0.0266491113826	1995	11	7.618675566872373e+19	2.6840280141747577e+19	5.3936092501577466e+19	1.0761665278507262e+20
1995.9583333333335	-0.143673041575	0.0265253364558	1995	12	3.731179409160292e+20	1.3144791338331526e+20	2.6414727334959356e+20	5.2704310011622405e+20
1996.0416666666667	-0.202311133081	0.0271610833412	1996	1	6.309573444801942e+20	2.22283672991393e+20	4.466835921509653e+20	8.912509381337513e+20
1996.125	0.0323776985749	0.027260577784	1996	2	1.8698772915357092e+21	6.587500661366747e+20	1.3237717458583395e+21	2.641271878131689e+21
1996.2083333333335	-0.0708497485705	0.0273658697886	1996	3	7.232874948837166e+19	2.548112045893484e+19	5.120483329006902e+19	1.021670742079387e+20
1996.2916666666667	-0.0826405137111	0.0272940376106	1996	4	8.943282347242853e+19	3.1506815256773853e+19	6.3313590362876305e+19	1.2632722087642402e+20
1996.375	-0.144405049736	0.0268897194706	1996	5	3.548133892335761	0.0	0.0	0.0
1996.4583333333335	-0.152114746063	0.0269465285777	1996	6	8.509254492652971e+20	2.997775300648341e+20	6.02409084632545e+20	1.2019641447622134e+21
1996.5416666666667	-0.0380183661177	0.0269726163528	1996	7	1.0502662736152481e+20	3.700044812229075e+19	7.43531580886755e+19	1.4835405433325696e+20
1996.625	0.0723153273646	0.0269661456808	1996	8	1.2220184543019652e+20	4.305120668803498e+19	8.651228131626993e+19	1.7261469469233988e+20
1996.7083333333335	-0.108516111232	0.0268674833241	1996	9	3.5330208736296624e+19	1.244668698155245e+19	2.5011872336272757e+19	4.9905246299377656e+19
1996.7916666666667	-0.189892223254	0.0270793867717	1996	10	7.813645246233356e+19	2.752715028961813e+19	5.53163721274408e+19	1.1037067270667708e+20
